source,category,subcategory,title,link,description,pub_date,author,guid,full_content,pub_date_formatted,full_paragraphs
SCMP,news,hong_kong,"Trade war puts China’s corporate earnings recovery at risk, Morgan Stanley says",https://www.scmp.com/business/china-business/article/3306122/trade-war-puts-chinas-corporate-earnings-recovery-risk-morgan-stanley-says?utm_source=rss_feed,US investment bank sees downside risk to its bet on corporate earnings recovery in 2025 as the US-China tariff war escalates.,"Fri, 11 Apr 2025 14:45:47 +0800",Zhang Shidong,https://www.scmp.com/business/china-business/article/3306122/trade-war-puts-chinas-corporate-earnings-recovery-risk-morgan-stanley-says?utm_source=rss_feed,US investment bank sees downside risk to its bet on corporate earnings recovery in 2025 as the US-China tariff war escalates.,2025-04-11 14:45:47,
SCMP,news,hong_kong,"Manchester United tickets selling in Hong Kong, but Singapore to host July festival first",https://www.scmp.com/sport/hong-kong/article/3306119/manchester-united-hong-kong-cheaper-tickets-snapped-first-day-public-sale?utm_source=rss_feed,"Arsenal and AC Milan to play in Singapore days before Hong Kong festival, as cheaper tickets are snapped up for United’s match in May.","Fri, 11 Apr 2025 14:38:30 +0800",Tom Bell,https://www.scmp.com/sport/hong-kong/article/3306119/manchester-united-hong-kong-cheaper-tickets-snapped-first-day-public-sale?utm_source=rss_feed,"Arsenal and AC Milan to play in Singapore days before Hong Kong festival, as cheaper tickets are snapped up for United’s match in May.",2025-04-11 14:38:30,
SCMP,business,global_economy,Chinatowns around the world,https://www.scmp.com/lifestyle/chinese-culture/series/3306116/chinatowns-around-world?utm_source=rss_feed,"Chinatowns are often portrayed as gritty underworlds riddled with prostitution, gambling and drug trafficking. Some of this is rooted in truth, but that unfair depiction is largely the result of rampant xenophobia and cultural ignorance, especially in the West.","Fri, 11 Apr 2025 14:33:02 +0800",None,https://www.scmp.com/lifestyle/chinese-culture/series/3306116/chinatowns-around-world?utm_source=rss_feed,"Chinatowns are often portrayed as gritty underworlds riddled with prostitution, gambling and drug trafficking. Some of this is rooted in truth, but that unfair depiction is largely the result of rampant xenophobia and cultural ignorance, especially in the West.",2025-04-11 14:33:02,
SCMP,news,hong_kong,Why Trump’s vision of US-made iPhones is likely to remain a dream,https://www.scmp.com/news/world/united-states-canada/article/3306115/why-trumps-vision-us-made-iphones-likely-remain-dream?utm_source=rss_feed,"America lacks skilled workforce, established supply chains and engineering know-how that – for now – can only be found in Asia.","Fri, 11 Apr 2025 14:32:15 +0800",Bloomberg,https://www.scmp.com/news/world/united-states-canada/article/3306115/why-trumps-vision-us-made-iphones-likely-remain-dream?utm_source=rss_feed,"America lacks skilled workforce, established supply chains and engineering know-how that – for now – can only be found in Asia.",2025-04-11 14:32:15,
SCMP,news,hong_kong,Unreleased Teresa Teng discovered in Japan to appear on album coming out in June 2025,https://www.scmp.com/lifestyle/entertainment/article/3306114/unreleased-teresa-teng-discovered-japan-appear-album-coming-out-it-june-2025?utm_source=rss_feed,Light pop song the late Taiwanese singer probably recorded in the mid-1980s will feature on album of composer Takashi Miki’s work.,"Fri, 11 Apr 2025 14:30:05 +0800",Kyodo,https://www.scmp.com/lifestyle/entertainment/article/3306114/unreleased-teresa-teng-discovered-japan-appear-album-coming-out-it-june-2025?utm_source=rss_feed,Light pop song the late Taiwanese singer probably recorded in the mid-1980s will feature on album of composer Takashi Miki’s work.,2025-04-11 14:30:05,
SCMP,news,hong_kong,‘Stamp out cross-dressing’: Malaysian sarong event under fire for LGBTQ exclusion,https://www.scmp.com/week-asia/lifestyle-culture/article/3306113/stamp-out-cross-dressing-malaysian-sarong-event-under-fire-lgbtq-exclusion?utm_source=rss_feed,The organiser of Keretapi Sarong is facing backlash after saying gender-nonconforming participants are not welcome.,"Fri, 11 Apr 2025 14:26:36 +0800",Hadi Azmi,https://www.scmp.com/week-asia/lifestyle-culture/article/3306113/stamp-out-cross-dressing-malaysian-sarong-event-under-fire-lgbtq-exclusion?utm_source=rss_feed,The organiser of Keretapi Sarong is facing backlash after saying gender-nonconforming participants are not welcome.,2025-04-11 14:26:36,
SCMP,news,hong_kong,"Denisovans first discovered in Russia reached Taiwan Strait, fossil gene evidence suggests",https://www.scmp.com/news/china/science/article/3306110/denisovans-first-discovered-russia-reached-taiwan-strait-fossil-gene-evidence-suggests?utm_source=rss_feed,The discovery of archaic human jawbone shatters assumptions about the geographic limits of the Denisova hominin.,"Fri, 11 Apr 2025 14:05:06 +0800",Shi Huang,https://www.scmp.com/news/china/science/article/3306110/denisovans-first-discovered-russia-reached-taiwan-strait-fossil-gene-evidence-suggests?utm_source=rss_feed,The discovery of archaic human jawbone shatters assumptions about the geographic limits of the Denisova hominin.,2025-04-11 14:05:06,
SCMP,news,hong_kong,Chinese family of elderly man sues passers-by for not helping him after deadly bike fall,https://www.scmp.com/news/people-culture/article/3305656/chinese-family-elderly-man-sues-passers-not-helping-him-after-deadly-bike-fall?utm_source=rss_feed,"Court rules that because there was no ‘physical conflict’ between pedestrians and victim, the former were not ‘obliged’ to pay compensation.","Fri, 11 Apr 2025 14:00:09 +0800",Alice Yan,https://www.scmp.com/news/people-culture/article/3305656/chinese-family-elderly-man-sues-passers-not-helping-him-after-deadly-bike-fall?utm_source=rss_feed,"Court rules that because there was no ‘physical conflict’ between pedestrians and victim, the former were not ‘obliged’ to pay compensation.",2025-04-11 14:00:09,
SCMP,news,hong_kong,"Hong Kong police arrest 139 linked to fraud syndicates, ‘mule accounts’",https://www.scmp.com/news/hong-kong/law-and-crime/article/3306108/hong-kong-police-arrest-139-linked-fraud-syndicates-mule-accounts?utm_source=rss_feed,Latest crackdown targets those linked to criminal groups believed to have duped victims out of more than HK$130 million using various scams.,"Fri, 11 Apr 2025 13:54:03 +0800",Lam Ka-sing,https://www.scmp.com/news/hong-kong/law-and-crime/article/3306108/hong-kong-police-arrest-139-linked-fraud-syndicates-mule-accounts?utm_source=rss_feed,Latest crackdown targets those linked to criminal groups believed to have duped victims out of more than HK$130 million using various scams.,2025-04-11 13:54:03,
SCMP,business,companies,Via Sistina locks horns with Dubai Honour in bumper Queen Elizabeth Stakes,https://www.scmp.com/sport/racing/article/3306106/sistina-locks-horns-dubai-honour-bumper-queen-elizabeth-stakes?utm_source=rss_feed,Champion mare and British raider do battle at Randwick on Saturday.,"Fri, 11 Apr 2025 13:45:13 +0800",SCMP Reporters,https://www.scmp.com/sport/racing/article/3306106/sistina-locks-horns-dubai-honour-bumper-queen-elizabeth-stakes?utm_source=rss_feed,Champion mare and British raider do battle at Randwick on Saturday.,2025-04-11 13:45:13,
SCMP,news,hong_kong,Severe squally thunderstorms expected in Hong Kong this weekend,https://www.scmp.com/news/hong-kong/society/article/3306105/severe-squally-thunderstorms-expected-hong-kong-weekend?utm_source=rss_feed,Temperatures will drop to as low as 18 degrees on Saturday and 17 degrees on Sunday.,"Fri, 11 Apr 2025 13:41:29 +0800",Elizabeth Cheung,https://www.scmp.com/news/hong-kong/society/article/3306105/severe-squally-thunderstorms-expected-hong-kong-weekend?utm_source=rss_feed,Temperatures will drop to as low as 18 degrees on Saturday and 17 degrees on Sunday.,2025-04-11 13:41:29,
SCMP,news,hong_kong,"Ups and downs of Ryoko Hirosue, scandal-hit Japanese singer-actress arrested for assault",https://www.scmp.com/lifestyle/entertainment/article/3306087/ups-and-downs-ryoko-hirosue-scandal-hit-japanese-singer-actress-arrested-assault?utm_source=rss_feed,"Ryoko Hirosue, the Japanese actress-singer recently arrested for assault, has had a long career marked by scandal and achievements.","Fri, 11 Apr 2025 13:27:41 +0800",Leopold Chen,https://www.scmp.com/lifestyle/entertainment/article/3306087/ups-and-downs-ryoko-hirosue-scandal-hit-japanese-singer-actress-arrested-assault?utm_source=rss_feed,"Ryoko Hirosue, the Japanese actress-singer recently arrested for assault, has had a long career marked by scandal and achievements.",2025-04-11 13:27:41,
SCMP,news,hong_kong,"To mollify Trump and avoid stinging US tariffs, Vietnam to target some China trade",https://www.scmp.com/news/asia/southeast-asia/article/3306101/mollify-trump-and-avoid-stinging-us-tariffs-vietnam-target-some-china-trade?utm_source=rss_feed,Hanoi aims to ease US levies by cracking down on Chinese transshipments and tightening export controls.,"Fri, 11 Apr 2025 13:20:13 +0800",Reuters,https://www.scmp.com/news/asia/southeast-asia/article/3306101/mollify-trump-and-avoid-stinging-us-tariffs-vietnam-target-some-china-trade?utm_source=rss_feed,Hanoi aims to ease US levies by cracking down on Chinese transshipments and tightening export controls.,2025-04-11 13:20:13,
SCMP,news,hong_kong,Alibaba founder Jack Ma calls for responsible AI amid its wide adoption across China,https://www.scmp.com/tech/tech-trends/article/3306091/alibaba-founder-jack-ma-calls-responsible-ai-amid-its-wide-adoption-across-china?utm_source=rss_feed,"Ma emphasised that AI should be developed with the aim of understanding and serving humanity, not replacing it.","Fri, 11 Apr 2025 13:00:08 +0800",Ben Jiang,https://www.scmp.com/tech/tech-trends/article/3306091/alibaba-founder-jack-ma-calls-responsible-ai-amid-its-wide-adoption-across-china?utm_source=rss_feed,"Ma emphasised that AI should be developed with the aim of understanding and serving humanity, not replacing it.",2025-04-11 13:00:08,
SCMP,news,hong_kong,"Japan athlete tells fans to stop stalking, US tariffs war turmoil: SCMP’s 7 highlights",https://www.scmp.com/news/world/article/3305964/japan-athlete-tells-fans-stop-stalking-us-tariffs-war-turmoil-scmps-7-highlights?utm_source=rss_feed,"From Japanese athlete telling fans to stop stalking to the escalating US-China tariff war, here are highlights from SCMP’s recent reporting.","Fri, 11 Apr 2025 12:15:13 +0800",SCMP,https://www.scmp.com/news/world/article/3305964/japan-athlete-tells-fans-stop-stalking-us-tariffs-war-turmoil-scmps-7-highlights?utm_source=rss_feed,"From Japanese athlete telling fans to stop stalking to the escalating US-China tariff war, here are highlights from SCMP’s recent reporting.",2025-04-11 12:15:13,
SCMP,business,global_economy,Become a K-pop idol for a day at Chinese ‘experience’ centre for US$45,https://www.scmp.com/lifestyle/entertainment/article/3305940/become-k-pop-idol-day-chinese-experience-centre-us45?utm_source=rss_feed,"At Shanghai’s Chen Go, K-pop fans can choose from 200 outfits, dance on special sets and sign autographs for ‘fans’ at a mock meet-and-greet.","Fri, 11 Apr 2025 12:15:08 +0800",Reuters,https://www.scmp.com/lifestyle/entertainment/article/3305940/become-k-pop-idol-day-chinese-experience-centre-us45?utm_source=rss_feed,"At Shanghai’s Chen Go, K-pop fans can choose from 200 outfits, dance on special sets and sign autographs for ‘fans’ at a mock meet-and-greet.",2025-04-11 12:15:08,
SCMP,news,hong_kong,EU senses more leverage over Beijing as US and China wage superpower trade war,https://www.scmp.com/news/china/diplomacy/article/3306082/eu-senses-more-leverage-over-beijing-us-and-china-wage-superpower-trade-war?utm_source=rss_feed,"Following small win in brandy probe, Brussels hopes it will be able to push Beijing on industrial overcapacity, sources say.","Fri, 11 Apr 2025 12:00:43 +0800",Finbarr Bermingham,https://www.scmp.com/news/china/diplomacy/article/3306082/eu-senses-more-leverage-over-beijing-us-and-china-wage-superpower-trade-war?utm_source=rss_feed,"Following small win in brandy probe, Brussels hopes it will be able to push Beijing on industrial overcapacity, sources say.",2025-04-11 12:00:43,
SCMP,news,hong_kong,American in Thailand pleads guilty to threatening to kill US Senator Thom Tillis,https://www.scmp.com/news/world/united-states-canada/article/3306085/american-thailand-pleads-guilty-threatening-kill-us-senator-thom-tillis?utm_source=rss_feed,"Eric Charles Welton, who was angry over too many unsolicited political emails, faces up to 10 years in federal prison.","Fri, 11 Apr 2025 11:50:08 +0800",Tribune News Service,https://www.scmp.com/news/world/united-states-canada/article/3306085/american-thailand-pleads-guilty-threatening-kill-us-senator-thom-tillis?utm_source=rss_feed,"Eric Charles Welton, who was angry over too many unsolicited political emails, faces up to 10 years in federal prison.",2025-04-11 11:50:08,
SCMP,business,global_economy,"5 things to do in White Lotus country in Koh Samui’s north, from spa to beach to adventure",https://www.scmp.com/lifestyle/travel-leisure/article/3305980/5-things-do-white-lotus-country-koh-samuis-north-spa-beach-adventure?utm_source=rss_feed,"The north of Samui where season 3 of the HBO series was shot is quieter than the south, with calmer waters and family-friendly attractions.","Fri, 11 Apr 2025 11:33:36 +0800",Lisa Cam,https://www.scmp.com/lifestyle/travel-leisure/article/3305980/5-things-do-white-lotus-country-koh-samuis-north-spa-beach-adventure?utm_source=rss_feed,"The north of Samui where season 3 of the HBO series was shot is quieter than the south, with calmer waters and family-friendly attractions.",2025-04-11 11:33:36,
